Time,Serial,Lat,Lon,Temp,Hm0,Tm01,Tp,Dp,Dm,Dp_sp,Dm_sp,wind_speed,wind_dir,DepthB,TempB,Qflag,Qcode,Percent,temp_inv
2024-01-01 00:30:00,SPOT_30856C,-23.48113,152.07817,26.78,0.47,3.26,4.1,49.13,46.13,29.79,46.94,9.33,57.14,20.53,26.81,3,3,100,-0.029999999999997584
2024-01-01 01:30:00,SPOT_30856C,-23.48113,152.07817,26.78,0.47,3.26,4.1,49.13,46.13,29.79,46.94,9.33,57.14,20.53,26.81,3,3,100,-0.029999999999997584
2024-01-01 02:30:00,SPOT_30856C,-23.48107,152.07805,26.8,0.38,3.46,5.38,39.22,40.46,24.01,43.79,5.44,62.86,20.02,26.9,3,3,100,-0.09999999999999787
2024-01-01 03:30:00,SPOT_30856C,-23.48133,152.07785,27.12,0.38,3.7,11.38,14.02,34.64,29.5,45.27,5.44,68.57,20.0,27.09,3,3,100,0.030000000000001137
2024-01-01 04:30:00,SPOT_30856C,-23.48133,152.07785,27.12,0.38,3.7,11.38,14.02,34.64,29.5,45.27,5.44,68.57,20.0,27.09,3,3,100,0.030000000000001137
2024-01-01 05:30:00,SPOT_30856C,-23.48132,152.07783,27.08,0.36,4.22,5.12,30.26,25.42,31.63,42.56,3.11,17.14,19.99,27.03,3,3,100,0.04999999999999716
2024-01-01 06:30:00,SPOT_30856C,-23.48118,152.07793,26.99,0.39,4.36,5.12,26.54,22.02,25.72,38.7,3.11,22.86,20.13,26.89,3,3,100,0.09999999999999787
2024-01-01 07:30:00,SPOT_30856C,-23.48118,152.07793,26.99,0.39,4.36,5.12,26.54,22.02,25.72,38.7,3.11,22.86,20.13,26.89,3,3,100,0.09999999999999787
2024-01-01 08:30:00,SPOT_30856C,-23.48135,152.07792,26.92,0.39,4.06,4.66,33.43,30.84,26.13,40.86,3.11,45.71,20.87,27.02,3,3,100,-0.09999999999999787
2024-01-01 09:30:00,SPOT_30856C,-23.48117,152.07813,26.9,0.38,4.14,4.46,25.1,23.91,34.34,43.88,3.11,40.0,21.17,27.1,3,3,100,-0.20000000000000284
2024-01-01 10:30:00,SPOT_30856C,-23.48117,152.07813,26.9,0.38,4.14,4.46,25.1,23.91,34.34,43.88,3.11,40.0,21.17,27.1,3,3,100,-0.20000000000000284
2024-01-01 11:30:00,SPOT_30856C,-23.48112,152.07815,27.12,0.37,4.1,4.66,32.32,27.59,32.67,51.95,2.33,45.71,21.49,27.22,3,5,100,-0.09999999999999787
2024-01-01 12:30:00,SPOT_30856C,-23.4811,152.07798,27.48,0.35,4.18,4.66,38.34,28.43,36.34,51.02,7.0,51.43,21.27,27.06,3,3,100,0.4200000000000017
2024-01-01 13:30:00,SPOT_30856C,-23.4811,152.07798,27.48,0.35,4.18,4.66,38.34,28.43,36.34,51.02,7.0,51.43,21.27,27.06,3,3,100,0.4200000000000017
2024-01-01 14:30:00,SPOT_30856C,-23.48115,152.07787,27.82,0.35,4.12,10.24,22.33,22.19,29.83,48.85,4.67,40.0,20.57,27.46,3,3,100,0.35999999999999943
2024-01-01 15:30:00,SPOT_30856C,-23.48123,152.07777,27.78,0.36,3.9,10.24,13.95,29.04,39.49,53.26,3.89,40.0,20.28,27.06,3,3,100,0.7200000000000024
2024-01-01 16:30:00,SPOT_30856C,-23.48123,152.07777,27.78,0.36,3.9,10.24,13.95,29.04,39.49,53.26,3.89,40.0,20.28,27.06,3,3,100,0.7200000000000024
2024-01-01 17:30:00,SPOT_30856C,-23.48132,152.07778,27.66,0.41,3.52,3.8,42.86,32.89,33.06,52.31,7.0,22.86,20.0,26.93,3,3,100,0.7300000000000004
2024-01-01 18:30:00,SPOT_30856C,-23.4813,152.07778,27.54,0.43,3.68,4.1,39.28,32.29,32.43,49.2,6.22,22.86,19.93,26.91,3,3,100,0.629999999999999
2024-01-01 19:30:00,SPOT_30856C,-23.4813,152.07778,27.54,0.43,3.68,4.1,39.28,32.29,32.43,49.2,6.22,22.86,19.93,26.91,3,3,100,0.629999999999999
2024-01-01 20:30:00,SPOT_30856C,-23.48107,152.07793,27.06,0.45,3.74,4.46,31.95,29.64,36.59,51.06,5.44,45.71,20.25,26.84,3,3,100,0.21999999999999886
2024-01-01 21:30:00,SPOT_30856C,-23.48128,152.07782,27.24,0.44,3.66,4.1,29.37,32.9,50.22,53.1,5.44,45.71,20.46,26.91,3,3,100,0.3299999999999983
2024-01-01 22:30:00,SPOT_30856C,-23.48128,152.07782,27.24,0.44,3.66,4.1,29.37,32.9,50.22,53.1,5.44,45.71,20.46,26.91,3,3,100,0.3299999999999983
2024-01-01 23:30:00,SPOT_30856C,-23.48117,152.0778,27.14,0.36,3.82,10.24,18.04,34.88,31.79,55.25,4.67,45.71,20.69,27.11,3,3,100,0.030000000000001137
2024-01-02 00:30:00,SPOT_30856C,-23.48105,152.07797,27.04,0.35,3.7,10.24,23.15,33.94,29.73,49.73,4.67,51.43,20.65,26.78,3,3,100,0.259999999999998
2024-01-02 01:30:00,SPOT_30856C,-23.48105,152.07797,27.04,0.35,3.7,10.24,23.15,33.94,29.73,49.73,4.67,51.43,20.65,26.78,3,3,100,0.259999999999998
2024-01-02 02:30:00,SPOT_30856C,-23.48113,152.07817,26.9,0.28,4.58,10.24,21.28,30.19,29.83,48.38,3.11,28.57,20.33,27.11,3,3,100,-0.21000000000000085
2024-01-02 03:30:00,SPOT_30856C,-23.48122,152.07795,26.86,0.27,4.8,10.24,20.09,29.73,24.63,42.93,2.33,62.86,20.12,27.05,3,3,100,-0.19000000000000128
2024-01-02 04:30:00,SPOT_30856C,-23.48122,152.07795,26.86,0.27,4.8,10.24,20.09,29.73,24.63,42.93,2.33,62.86,20.12,27.05,3,3,100,-0.19000000000000128
2024-01-02 05:30:00,SPOT_30856C,-23.48125,152.07782,26.94,0.28,4.84,10.24,15.53,16.3,21.85,49.73,1.56,291.43,20.02,26.92,3,3,100,0.019999999999999574
2024-01-02 06:30:00,SPOT_30856C,-23.4813,152.07782,26.94,0.31,4.64,10.24,15.85,11.75,31.54,57.63,3.11,268.57,20.13,26.94,3,3,100,0.0
2024-01-02 07:30:00,SPOT_30856C,-23.4813,152.07782,26.94,0.31,4.64,10.24,15.85,11.75,31.54,57.63,3.11,268.57,20.13,26.94,3,3,100,0.0
2024-01-02 08:30:00,SPOT_30856C,-23.48105,152.07805,26.86,0.35,4.16,9.3,25.1,21.36,36.05,60.48,2.33,22.86,20.62,26.81,3,3,100,0.05000000000000071
2024-01-02 09:30:00,SPOT_30856C,-23.48108,152.07812,26.8,0.34,4.6,9.3,21.45,31.71,38.43,56.31,1.56,40.0,20.98,26.81,3,3,100,-0.00999999999999801
2024-01-02 10:30:00,SPOT_30856C,-23.48108,152.07812,26.8,0.34,4.6,9.3,21.45,31.71,38.43,56.31,1.56,40.0,20.98,26.81,3,3,100,-0.00999999999999801
2024-01-02 11:30:00,SPOT_30856C,-23.48107,152.078,27.56,0.33,4.1,10.24,23.94,36.64,34.24,55.7,1.56,40.0,21.28,26.88,3,3,100,0.6799999999999997
2024-01-02 12:30:00,SPOT_30856C,-23.48107,152.078,27.95,0.32,4.7,10.24,20.36,31.2,30.64,50.51,0.78,28.57,21.24,26.91,3,3,100,1.0399999999999991
2024-01-02 13:30:00,SPOT_30856C,-23.48107,152.078,27.95,0.32,4.7,10.24,20.36,31.2,30.64,50.51,0.78,28.57,21.24,26.91,3,3,100,1.0399999999999991
2024-01-02 14:30:00,SPOT_30856C,-23.48113,152.07808,28.82,0.26,5.32,10.24,22.6,25.18,26.82,49.02,0.78,11.43,20.74,27.01,3,3,100,1.8099999999999987
2024-01-02 15:30:00,SPOT_30856C,-23.48112,152.07802,28.82,0.23,5.7,9.3,29.98,26.78,28.04,51.59,2.33,342.86,20.4,27.05,3,3,100,1.7699999999999996
2024-01-02 16:30:00,SPOT_30856C,-23.48112,152.07802,28.82,0.23,5.7,9.3,29.98,26.78,28.04,51.59,2.33,342.86,20.4,27.05,3,3,100,1.7699999999999996
2024-01-02 17:30:00,SPOT_30856C,-23.48132,152.0778,28.17,0.21,6.24,10.24,18.09,20.12,28.98,44.87,0.78,337.14,19.97,27.12,3,3,100,1.0500000000000007
2024-01-02 18:30:00,SPOT_30856C,-23.48132,152.07782,27.64,0.23,5.88,10.24,18.78,20.86,34.1,49.38,0.78,11.43,19.9,27.2,3,3,100,0.4400000000000013
2024-01-02 19:30:00,SPOT_30856C,-23.48132,152.07782,27.64,0.23,5.88,10.24,18.78,20.86,34.1,49.38,0.78,11.43,19.9,27.2,3,3,100,0.4400000000000013
2024-01-02 20:30:00,SPOT_30856C,-23.48113,152.07803,27.34,0.26,5.5,10.24,17.65,22.85,28.05,42.69,0.78,34.29,20.09,26.96,3,3,100,0.379999999999999
2024-01-02 21:30:00,SPOT_30856C,-23.48107,152.07802,27.06,0.3,5.68,10.24,17.34,26.7,24.94,39.75,0.78,45.71,20.32,26.93,3,3,100,0.129999999999999
2024-01-02 22:30:00,SPOT_30856C,-23.48107,152.07802,27.06,0.3,5.68,10.24,17.34,26.7,24.94,39.75,0.78,45.71,20.32,26.93,3,3,100,0.129999999999999
2024-01-02 23:30:00,SPOT_30856C,-23.48107,152.07812,26.78,0.33,5.96,10.24,15.9,26.26,32.56,47.36,0.78,51.43,20.69,26.99,3,3,100,-0.2099999999999973
2024-01-03 00:30:00,SPOT_30856C,-23.48108,152.07805,26.78,0.29,5.64,9.3,22.51,30.44,29.71,43.05,0.78,45.71,20.69,26.98,3,3,100,-0.1999999999999993
2024-01-03 01:30:00,SPOT_30856C,-23.48108,152.07805,26.78,0.29,5.64,9.3,22.51,30.44,29.71,43.05,0.78,45.71,20.69,26.98,3,3,100,-0.1999999999999993
2024-01-03 02:30:00,SPOT_30856C,-23.4811,152.0781,27.24,0.27,5.98,9.3,19.58,26.18,29.97,48.14,0.0,40.0,20.57,27.13,3,3,100,0.10999999999999943
2024-01-03 03:30:00,SPOT_30856C,-23.48112,152.07813,27.28,0.27,6.42,9.3,19.84,24.45,20.45,35.75,0.78,348.57,20.39,27.15,3,3,100,0.13000000000000256
2024-01-03 04:30:00,SPOT_30856C,-23.48112,152.07813,27.28,0.27,6.42,9.3,19.84,24.45,20.45,35.75,0.78,348.57,20.39,27.15,3,3,100,0.13000000000000256
2024-01-03 05:30:00,SPOT_30856C,-23.48118,152.0778,27.16,0.26,5.56,7.88,30.02,19.61,29.92,52.9,0.78,291.43,20.17,27.02,3,3,100,0.14000000000000057
2024-01-03 06:30:00,SPOT_30856C,-23.48125,152.07783,27.08,0.29,5.2,10.24,15.58,14.66,29.25,52.32,1.56,274.29,20.19,27.07,3,3,100,0.00999999999999801
2024-01-03 07:30:00,SPOT_30856C,-23.48125,152.07783,27.08,0.29,5.2,10.24,15.58,14.66,29.25,52.32,1.56,274.29,20.19,27.07,3,3,100,0.00999999999999801
2024-01-03 08:30:00,SPOT_30856C,-23.48128,152.07785,27.04,0.3,5.46,10.24,13.11,14.31,28.16,48.03,2.33,11.43,20.43,26.96,3,3,100,0.0799999999999983
2024-01-03 09:30:00,SPOT_30856C,-23.48113,152.07813,26.98,0.3,5.44,10.24,17.33,19.49,23.98,43.92,0.78,331.43,20.69,26.91,3,3,100,0.07000000000000028
2024-01-03 10:30:00,SPOT_30856C,-23.48113,152.07813,26.98,0.3,5.44,10.24,17.33,19.49,23.98,43.92,0.78,331.43,20.69,26.91,3,3,100,0.07000000000000028
2024-01-03 11:30:00,SPOT_30856C,-23.4811,152.07812,27.24,0.28,5.8,7.88,27.63,22.58,26.69,46.76,0.78,28.57,21.12,27.16,3,3,100,0.0799999999999983
2024-01-03 12:30:00,SPOT_30856C,-23.48112,152.07813,27.46,0.27,5.92,7.88,25.37,23.18,22.98,45.8,0.78,34.29,21.2,27.21,3,3,100,0.25
2024-01-03 13:30:00,SPOT_30856C,-23.48112,152.07813,27.46,0.27,5.92,7.88,25.37,23.18,22.98,45.8,0.78,34.29,21.2,27.21,3,3,100,0.25
2024-01-03 14:30:00,SPOT_30856C,-23.48113,152.07812,28.96,0.25,6.5,9.3,27.3,29.51,37.44,49.87,0.78,320.0,20.94,27.16,3,3,100,1.8000000000000007
2024-01-03 15:30:00,SPOT_30856C,-23.48112,152.07812,29.14,0.23,6.74,10.24,19.9,22.53,23.06,44.26,0.78,337.14,20.64,27.26,3,3,100,1.879999999999999
2024-01-03 16:30:00,SPOT_30856C,-23.48112,152.07812,29.14,0.23,6.74,10.24,19.9,22.53,23.06,44.26,0.78,337.14,20.64,27.26,3,3,100,1.879999999999999
2024-01-03 17:30:00,SPOT_30856C,-23.48112,152.07807,28.81,0.22,6.4,9.3,20.83,23.42,18.37,36.52,0.78,320.0,20.08,27.67,3,3,100,1.139999999999997
2024-01-03 18:30:00,SPOT_30856C,-23.48118,152.0778,27.9,0.2,6.12,9.3,19.22,24.93,21.5,39.25,0.78,302.86,19.95,27.83,3,3,100,0.07000000000000028
2024-01-03 19:30:00,SPOT_30856C,-23.48118,152.0778,27.9,0.2,6.12,9.3,19.22,24.93,21.5,39.25,0.78,302.86,19.95,27.83,3,3,100,0.07000000000000028
2024-01-03 20:30:00,SPOT_30856C,-23.48128,152.0778,27.68,0.21,6.4,10.24,18.24,23.01,35.98,46.01,0.0,11.43,20.04,27.65,3,3,100,0.030000000000001137
2024-01-03 21:30:00,SPOT_30856C,-23.48113,152.07812,27.48,0.24,5.36,7.88,22.99,22.37,27.66,46.16,0.78,28.57,20.19,27.23,3,3,100,0.25
2024-01-03 22:30:00,SPOT_30856C,-23.48113,152.07812,27.48,0.24,5.36,7.88,22.99,22.37,27.66,46.16,0.78,28.57,20.19,27.23,3,3,100,0.25
2024-01-03 23:30:00,SPOT_30856C,-23.48132,152.07783,27.68,0.25,4.64,7.32,26.01,23.17,30.28,50.85,0.0,28.57,20.6,27.59,3,3,100,0.08999999999999986
2024-01-04 00:30:00,SPOT_30856C,-23.48132,152.07782,27.72,0.23,4.62,9.3,15.52,26.16,38.77,50.19,0.78,40.0,20.74,27.69,3,3,100,0.029999999999997584
2024-01-04 01:30:00,SPOT_30856C,-23.48132,152.07782,27.72,0.23,4.62,9.3,15.52,26.16,38.77,50.19,0.78,40.0,20.74,27.69,3,3,100,0.029999999999997584
2024-01-04 02:30:00,SPOT_30856C,-23.48123,152.078,27.64,0.22,4.6,9.3,17.45,26.18,30.24,47.69,0.0,40.0,20.75,27.7,3,3,100,-0.05999999999999872
2024-01-04 03:30:00,SPOT_30856C,-23.48117,152.07818,27.53,0.22,4.68,9.3,16.75,24.09,30.15,45.14,0.78,45.71,20.7,27.6,3,3,100,-0.07000000000000028
2024-01-04 04:30:00,SPOT_30856C,-23.48117,152.07818,27.53,0.22,4.68,9.3,16.75,24.09,30.15,45.14,0.78,45.71,20.7,27.6,3,3,100,-0.07000000000000028
2024-01-04 05:30:00,SPOT_30856C,-23.48112,152.07813,27.74,0.22,6.12,7.32,24.59,23.44,24.09,44.54,0.0,40.0,20.41,27.77,3,3,100,-0.030000000000001137
2024-01-04 06:30:00,SPOT_30856C,-23.48112,152.07798,27.7,0.22,5.96,9.3,18.59,25.93,26.99,43.41,0.0,34.29,20.31,27.39,3,3,100,0.3099999999999987
2024-01-04 07:30:00,SPOT_30856C,-23.48112,152.07798,27.7,0.22,5.96,9.3,18.59,25.93,26.99,43.41,0.0,34.29,20.31,27.39,3,3,100,0.3099999999999987
2024-01-04 08:30:00,SPOT_30856C,-23.48125,152.0778,27.66,0.24,5.84,6.82,26.65,21.84,29.51,53.93,1.56,342.86,20.39,27.61,3,3,100,0.05000000000000071
2024-01-04 09:30:00,SPOT_30856C,-23.4813,152.078,27.58,0.25,4.54,7.32,24.82,20.98,33.27,55.25,3.89,34.29,20.48,27.27,3,3,100,0.3099999999999987
2024-01-04 10:30:00,SPOT_30856C,-23.4813,152.078,27.58,0.25,4.54,7.32,24.82,20.98,33.27,55.25,3.89,34.29,20.48,27.27,3,3,100,0.3099999999999987
2024-01-04 11:30:00,SPOT_30856C,-23.4811,152.0779,27.49,0.27,4.0,7.32,27.49,25.54,35.22,55.11,7.0,17.14,20.89,27.49,3,3,100,0.0
2024-01-04 12:30:00,SPOT_30856C,-23.48122,152.07785,27.99,0.26,4.14,6.82,31.93,33.18,34.48,54.56,3.11,51.43,21.04,27.71,3,3,100,0.2799999999999976
2024-01-04 13:30:00,SPOT_30856C,-23.48122,152.07785,27.99,0.26,4.14,6.82,31.93,33.18,34.48,54.56,3.11,51.43,21.04,27.71,3,3,100,0.2799999999999976
2024-01-04 14:30:00,SPOT_30856C,-23.4812,152.07783,28.54,0.26,4.84,6.82,31.03,24.82,24.27,53.68,4.67,28.57,21.01,27.93,3,3,100,0.6099999999999994
2024-01-04 15:30:00,SPOT_30856C,-23.48112,152.07795,28.91,0.25,5.26,6.4,31.05,28.9,24.85,53.24,4.67,11.43,20.86,28.0,3,3,100,0.9100000000000001
2024-01-04 16:30:00,SPOT_30856C,-23.48112,152.07795,28.91,0.25,5.26,6.4,31.05,28.9,24.85,53.24,4.67,11.43,20.86,28.0,3,3,100,0.9100000000000001
2024-01-04 17:30:00,SPOT_30856C,-23.4811,152.07792,29.32,0.24,4.86,9.3,23.5,25.3,26.6,50.4,0.0,34.29,20.29,27.93,3,3,100,1.3900000000000006
2024-01-04 18:30:00,SPOT_30856C,-23.48115,152.07785,29.07,0.25,4.96,6.82,31.84,27.94,26.94,49.97,3.89,40.0,20.09,27.91,3,3,100,1.1600000000000001
2024-01-04 19:30:00,SPOT_30856C,-23.48115,152.07785,29.07,0.25,4.96,6.82,31.84,27.94,26.94,49.97,3.89,40.0,20.09,27.91,3,3,100,1.1600000000000001
2024-01-04 20:30:00,SPOT_30856C,-23.48122,152.07782,28.75,0.26,4.92,6.82,27.01,23.76,24.52,46.57,3.11,11.43,19.97,28.11,3,3,100,0.6400000000000006
2024-01-04 21:30:00,SPOT_30856C,-23.4813,152.07783,28.47,0.24,4.82,6.4,29.77,23.05,25.65,44.45,2.33,291.43,20.1,28.14,3,3,100,0.3299999999999983
2024-01-04 22:30:00,SPOT_30856C,-23.4813,152.07783,28.47,0.24,4.82,6.4,29.77,23.05,25.65,44.45,2.33,291.43,20.1,28.14,3,3,100,0.3299999999999983
2024-01-04 23:30:00,SPOT_30856C,-23.48128,152.07788,28.1,0.25,4.74,6.4,25.34,22.34,23.48,40.23,2.33,291.43,20.44,28.03,3,3,100,0.07000000000000028
2024-01-05 00:30:00,SPOT_30856C,-23.48132,152.07787,28.04,0.23,4.92,6.4,25.93,23.3,19.27,39.61,1.56,28.57,20.66,28.11,3,3,100,-0.07000000000000028
2024-01-05 01:30:00,SPOT_30856C,-23.48132,152.07787,28.04,0.23,4.92,6.4,25.93,23.3,19.27,39.61,1.56,28.57,20.66,28.11,3,3,100,-0.07000000000000028
2024-01-05 02:30:00,SPOT_30856C,-23.48113,152.07812,28.02,0.26,5.54,8.54,23.76,25.79,24.32,40.85,0.0,40.0,20.97,28.23,3,3,100,-0.21000000000000085
2024-01-05 03:30:00,SPOT_30856C,-23.48113,152.07815,28.04,0.25,5.72,7.32,22.98,23.62,24.46,43.27,2.33,45.71,21.02,28.19,3,3,100,-0.15000000000000213
2024-01-05 04:30:00,SPOT_30856C,-23.48113,152.07815,28.04,0.25,5.72,7.32,22.98,23.62,24.46,43.27,2.33,45.71,21.02,28.19,3,3,100,-0.15000000000000213
2024-01-05 05:30:00,SPOT_30856C,-23.4811,152.07815,28.01,0.25,6.66,9.3,15.96,18.29,37.84,50.57,0.0,40.0,20.77,28.21,3,3,100,-0.1999999999999993
2024-01-05 06:30:00,SPOT_30856C,-23.48108,152.07815,28.05,0.26,6.96,9.3,16.14,21.42,34.45,52.8,0.0,40.0,20.6,28.18,3,3,100,-0.129999999999999
2024-01-05 07:30:00,SPOT_30856C,-23.48108,152.07815,28.05,0.26,6.96,9.3,16.14,21.42,34.45,52.8,0.0,40.0,20.6,28.18,3,3,100,-0.129999999999999
2024-01-05 08:30:00,SPOT_30856C,-23.48103,152.07793,28.29,0.26,5.26,6.4,44.9,24.3,35.05,59.24,1.56,297.14,20.37,27.93,3,3,100,0.35999999999999943
2024-01-05 09:30:00,SPOT_30856C,-23.48103,152.0779,28.16,0.3,5.06,8.54,27.56,15.51,39.81,60.51,2.33,314.29,20.41,27.66,3,3,100,0.5
2024-01-05 10:30:00,SPOT_30856C,-23.48103,152.0779,28.16,0.3,5.06,8.54,27.56,15.51,39.81,60.51,2.33,314.29,20.41,27.66,3,3,100,0.5
2024-01-05 11:30:00,SPOT_30856C,-23.48112,152.07785,27.71,0.3,3.58,7.32,32.4,29.24,39.93,60.62,0.78,51.43,20.68,27.11,3,3,100,0.6000000000000014
2024-01-05 12:30:00,SPOT_30856C,-23.48108,152.07787,27.66,0.34,3.34,7.32,33.5,38.33,40.3,58.3,4.67,57.14,20.87,27.09,3,3,100,0.5700000000000003
2024-01-05 13:30:00,SPOT_30856C,-23.48108,152.07787,27.66,0.34,3.34,7.32,33.5,38.33,40.3,58.3,4.67,57.14,20.87,27.09,3,3,100,0.5700000000000003
2024-01-05 14:30:00,SPOT_30856C,-23.48107,152.07798,28.1,0.36,3.5,7.32,36.87,41.4,44.1,60.05,9.33,80.0,21.1,26.86,3,3,100,1.240000000000002
2024-01-05 15:30:00,SPOT_30856C,-23.4811,152.07787,28.44,0.39,3.5,6.82,31.42,43.87,39.27,57.9,13.22,85.71,21.02,26.84,3,3,100,1.6000000000000014
2024-01-05 16:30:00,SPOT_30856C,-23.4811,152.07787,28.44,0.39,3.5,6.82,31.42,43.87,39.27,57.9,13.22,85.71,21.02,26.84,3,3,100,1.6000000000000014
2024-01-05 17:30:00,SPOT_30856C,-23.48117,152.07782,28.91,0.37,3.3,6.82,25.11,46.62,36.73,56.58,10.89,74.29,20.56,26.91,3,3,100,2.0
2024-01-05 18:30:00,SPOT_30856C,-23.4812,152.07778,28.79,0.37,3.46,17.06,8.13,48.41,63.44,55.98,7.0,62.86,20.33,26.98,3,5,100,1.8099999999999987
2024-01-05 19:30:00,SPOT_30856C,-23.4812,152.07778,28.79,0.37,3.46,17.06,8.13,48.41,63.44,55.98,7.0,62.86,20.33,26.98,3,5,100,1.8099999999999987
2024-01-05 20:30:00,SPOT_30856C,-23.48127,152.0778,27.93,0.35,4.04,17.06,8.86,34.96,55.36,57.31,6.22,22.86,20.08,27.55,3,3,100,0.379999999999999
2024-01-05 21:30:00,SPOT_30856C,-23.48128,152.0778,27.88,0.35,3.98,17.06,9.23,31.36,46.93,54.11,5.44,22.86,20.07,27.5,3,3,100,0.379999999999999
2024-01-05 22:30:00,SPOT_30856C,-23.48128,152.0778,27.88,0.35,3.98,17.06,9.23,31.36,46.93,54.11,5.44,22.86,20.07,27.5,3,3,100,0.379999999999999
2024-01-05 23:30:00,SPOT_30856C,-23.4813,152.0778,27.78,0.37,3.58,3.94,53.0,37.41,29.87,50.82,7.78,34.29,20.33,27.88,3,5,100,-0.09999999999999787
2024-01-06 00:30:00,SPOT_30856C,-23.48132,152.07783,27.76,0.41,3.36,4.46,47.67,38.16,30.23,48.35,9.33,40.0,20.54,27.93,3,3,100,-0.16999999999999815
2024-01-06 01:30:00,SPOT_30856C,-23.48132,152.07783,27.76,0.41,3.36,4.46,47.67,38.16,30.23,48.35,9.33,40.0,20.54,27.93,3,3,100,-0.16999999999999815
2024-01-06 02:30:00,SPOT_30856C,-23.4811,152.0779,27.69,0.48,3.4,3.94,44.3,38.57,25.8,46.36,10.89,45.71,21.02,27.68,3,3,100,0.010000000000001563
2024-01-06 03:30:00,SPOT_30856C,-23.48112,152.07783,27.59,0.46,3.4,4.46,44.6,42.74,26.24,47.97,12.44,62.86,21.14,27.73,3,3,100,-0.14000000000000057
2024-01-06 04:30:00,SPOT_30856C,-23.48112,152.07783,27.59,0.46,3.4,4.46,44.6,42.74,26.24,47.97,12.44,62.86,21.14,27.73,3,3,100,-0.14000000000000057
2024-01-06 05:30:00,SPOT_30856C,-23.48103,152.0779,27.73,0.37,3.46,4.46,48.17,45.27,27.26,51.78,7.78,80.0,21.08,27.72,3,3,100,0.010000000000001563
2024-01-06 06:30:00,SPOT_30856C,-23.48103,152.07797,27.97,0.3,3.74,14.62,13.47,39.87,42.74,54.42,1.56,51.43,20.9,27.92,3,5,100,0.04999999999999716
2024-01-06 07:30:00,SPOT_30856C,-23.48103,152.07797,27.97,0.3,3.74,14.62,13.47,39.87,42.74,54.42,1.56,51.43,20.9,27.92,3,5,100,0.04999999999999716
2024-01-06 08:30:00,SPOT_30856C,-23.48118,152.0778,28.24,0.3,4.16,14.62,15.21,30.37,43.78,57.25,1.56,57.14,20.48,27.95,3,3,100,0.28999999999999915
2024-01-06 09:30:00,SPOT_30856C,-23.48118,152.07778,28.18,0.35,3.9,14.62,14.27,31.99,43.63,57.61,9.33,57.14,20.35,27.88,3,3,100,0.3000000000000007
2024-01-06 10:30:00,SPOT_30856C,-23.48118,152.07778,28.18,0.35,3.9,14.62,14.27,31.99,43.63,57.61,9.33,57.14,20.35,27.88,3,3,100,0.3000000000000007
2024-01-06 11:30:00,SPOT_30856C,-23.48113,152.07787,27.77,0.37,3.62,14.62,13.75,33.05,46.24,55.31,6.22,40.0,20.43,27.93,3,3,100,-0.16000000000000014
2024-01-06 12:30:00,SPOT_30856C,-23.48108,152.07808,27.72,0.41,3.64,4.88,51.88,40.66,32.16,52.2,8.55,40.0,20.69,27.94,3,3,100,-0.22000000000000242
2024-01-06 13:30:00,SPOT_30856C,-23.48108,152.07808,27.72,0.41,3.64,4.88,51.88,40.66,32.16,52.2,8.55,40.0,20.69,27.94,3,3,100,-0.22000000000000242
2024-01-06 14:30:00,SPOT_30856C,-23.48108,152.07793,28.25,0.44,3.62,14.62,12.98,35.47,45.9,52.75,5.44,51.43,20.96,27.87,3,3,100,0.379999999999999
2024-01-06 15:30:00,SPOT_30856C,-23.48108,152.07792,28.58,0.43,3.72,5.38,42.75,37.92,32.01,52.67,7.0,68.57,21.02,27.8,3,3,100,0.7799999999999976
2024-01-06 16:30:00,SPOT_30856C,-23.48108,152.07792,28.58,0.43,3.72,5.38,42.75,37.92,32.01,52.67,7.0,68.57,21.02,27.8,3,3,100,0.7799999999999976
2024-01-06 17:30:00,SPOT_30856C,-23.48108,152.0779,28.1,0.34,3.54,6.82,35.77,41.28,37.63,54.73,7.0,85.71,20.77,27.86,3,3,100,0.240000000000002
2024-01-06 18:30:00,SPOT_30856C,-23.4811,152.07783,28.1,0.33,4.16,6.82,30.72,33.22,34.29,55.87,8.55,80.0,20.5,27.99,3,3,100,0.11000000000000298
2024-01-06 19:30:00,SPOT_30856C,-23.4811,152.07783,28.1,0.33,4.16,6.82,30.72,33.22,34.29,55.87,8.55,80.0,20.5,27.99,3,3,100,0.11000000000000298
2024-01-06 20:30:00,SPOT_30856C,-23.48127,152.0778,27.93,0.34,4.42,14.62,17.09,34.15,36.99,54.97,3.11,57.14,20.09,27.92,3,3,100,0.00999999999999801
2024-01-06 21:30:00,SPOT_30856C,-23.48128,152.07782,27.72,0.35,4.08,14.62,14.17,36.73,34.12,54.5,3.89,51.43,19.99,27.82,3,3,100,-0.10000000000000142
2024-01-06 22:30:00,SPOT_30856C,-23.48128,152.07782,27.72,0.35,4.08,14.62,14.17,36.73,34.12,54.5,3.89,51.43,19.99,27.82,3,3,100,-0.10000000000000142
2024-01-06 23:30:00,SPOT_30856C,-23.48113,152.07782,27.6,0.46,3.46,5.38,33.99,37.01,33.53,47.52,9.33,45.71,20.05,27.73,3,3,100,-0.129999999999999
2024-01-07 00:30:00,SPOT_30856C,-23.48107,152.07805,27.58,0.58,3.46,5.12,40.57,42.46,27.27,40.63,10.11,34.29,20.32,27.58,3,3,100,0.0
