,time,mean_water_level(m),Hrms,Hm0,Hmax,Tm01,Tm02,W_Tpeak
0,2022-10-06 18:42:00.124530,4.8635326172466495,0.1715699074443067,0.2426364900028352,0.4852729800056704,6.7772579385168825,6.201241478299445,2.931596091205212
1,2022-10-06 18:57:00.124538,4.864936208689123,0.1845344519522721,0.2609711246759895,0.521942249351979,7.190897338861977,6.487320979078023,2.990033222591362
2,2022-10-06 19:12:04.749546,4.860911545973652,0.19268000127424528,0.27249067100010294,0.5449813420002059,6.872893546036408,6.312380927116952,2.903225806451613
3,2022-10-06 19:27:07.249554,4.835312759111819,0.16765537478980985,0.23710050483249337,0.47420100966498674,6.6495569473262846,5.962243180037863,2.931596091205212
4,2022-10-06 19:42:10.124562,4.7840073481993395,0.17871450295032845,0.252740473865121,0.505480947730242,6.912381125461846,6.301562406454984,2.8938906752411575
5,2022-10-06 19:57:15.249570,4.724271704899528,0.18503590010577145,0.2616802794554952,0.5233605589109904,6.62214163964749,6.142626139197013,3.0303030303030303
6,2022-10-06 20:12:19.749578,4.6518388970822535,0.1923112875499567,0.2719692310505809,0.5439384621011618,6.985929499590442,6.193545018981748,2.903225806451613
7,2022-10-06 20:27:28.874586,4.56469794441562,0.1817998737233636,0.2571038470572969,0.5142076941145938,6.810856662434756,6.274380513495169,2.9702970297029703
8,2022-10-06 20:42:32.874594,4.470297675082179,0.17561008143657927,0.2483501588570541,0.4967003177141082,6.988749336813132,6.410611291763734,3.0303030303030303
9,2022-10-06 20:57:37.374602,4.35983735217372,0.17251166893667652,0.24396834187786529,0.48793668375573057,6.991580480024652,6.444712439393707,2.9702970297029703
10,2022-10-06 21:12:41.249610,4.243696013206248,0.18768700582415665,0.26542950911772045,0.5308590182354409,7.330444010716059,6.756128009666392,2.941176470588235
11,2022-10-06 21:27:42.124618,4.116960069769521,0.17751905042807936,0.25104984869498326,0.5020996973899665,6.963448391332031,6.3744000440189446,2.848101265822785
12,2022-10-06 21:42:45.874626,3.9815581920405476,0.1568662215709271,0.22184233802382808,0.44368467604765616,6.902308328595403,6.309249207443714,2.9508196721311473
13,2022-10-06 21:57:47.999634,3.8453784229195738,0.17367765984758404,0.24561730203767446,0.4912346040753489,6.800238225770978,6.29788357901117,2.8938906752411575
14,2022-10-06 22:12:52.874642,3.7080583894950525,0.16029312941720927,0.22668871757704306,0.45337743515408613,6.617102530301591,6.056142012845601,2.903225806451613
15,2022-10-06 22:27:57.999650,3.568239454230324,0.15442829154600074,0.21839458431846062,0.43678916863692124,6.302297496058708,5.580184977758338,2.7522935779816513
16,2022-10-06 22:42:59.749658,3.430015897548613,0.18411612084768986,0.2603795151543268,0.5207590303086536,6.812375508020799,6.123243328015706,2.803738317757009
17,2022-10-06 22:58:02.624666,3.297960879239169,0.18007414578361294,0.2546632991999353,0.5093265983998706,6.703407921918477,6.096073486822024,2.9508196721311473
18,2022-10-06 23:13:04.499674,3.1687485424093538,0.1558288283303215,0.22037524243344944,0.4407504848668989,6.458187317135551,5.7630968469681765,2.6548672566371683
19,2022-10-06 23:28:05.124682,3.0484443016400977,0.1569000789311994,0.22189021956191127,0.44378043912382253,6.6509895593191155,5.7837919582717445,2.990033222591362
20,2022-10-06 23:43:09.749690,2.941261095881357,0.1548643361969719,0.2190112445776643,0.4380224891553286,6.479865508888668,5.8785516580330315,2.912621359223301
21,2022-10-06 23:58:11.249698,2.8403120912164663,0.17522049179340815,0.24779919589992142,0.49559839179984283,6.364667212044431,5.597598546471903,2.8125
22,2022-10-07 00:13:25.999706,2.755035468425956,0.1808167790097408,0.25571354118019424,0.5114270823603885,5.50830296872848,4.437312721110719,2.7272727272727275
23,2022-10-07 00:29:05.749714,2.6826854779662153,0.17241289790025235,0.2438286585385846,0.4876573170771692,6.204334674878863,5.415945007020854,2.830188679245283
24,2022-10-07 00:44:37.624723,2.6278463587082226,0.1694708690553691,0.23966800144525782,0.47933600289051564,6.376156845222258,5.226529508027842,2.8938906752411575
25,2022-10-07 01:00:11.249731,2.584291534428358,0.1774894696895117,0.25100801521331584,0.5020160304266317,6.38546814511115,5.184517006949057,2.7950310559006213
26,2022-10-07 01:15:42.874739,2.563513771985773,0.1879293747866883,0.26577227059163094,0.5315445411832619,6.792666755812926,5.866937488126427,2.8846153846153846
27,2022-10-07 01:31:17.624747,2.5538627043403803,0.1786753363650462,0.252685083949023,0.505370167898046,6.077315015695083,5.100758188580828,2.6785714285714284
28,2022-10-07 01:46:45.624756,2.5617778329415404,0.1658945263713342,0.2346102891178019,0.4692205782356038,5.915815392308578,4.918413118982197,3.0
29,2022-10-07 02:02:12.999764,2.5925405341247147,0.1697881120160577,0.24011665074283106,0.4802333014856621,6.090860818438885,5.180195771990182,2.9702970297029703
30,2022-10-07 02:17:47.749772,2.6351102257284595,0.18140172818476902,0.2565407842368181,0.5130815684736362,6.218038204515847,5.338202669988113,2.586206896551724
31,2022-10-07 02:33:21.999780,2.6887129258630593,0.1707898925598057,0.24153338237432098,0.48306676474864196,6.431567131485196,5.413344529117259,2.8938906752411575
32,2022-10-07 02:48:40.749788,2.761194948548403,0.1815956866926931,0.256815082989262,0.513630165978524,6.343349404099708,5.564988574257934,2.8213166144200628
33,2022-10-07 03:03:55.874797,2.8368365815208265,0.18010966996965222,0.2547135379856243,0.5094270759712486,6.452771468802209,5.731775152984907,2.857142857142857
34,2022-10-07 03:18:59.874804,2.9216378001278493,0.170640343701111,0.2413218883501175,0.482643776700235,6.4136787667881965,5.797606534547517,2.803738317757009
35,2022-10-07 03:34:02.874812,3.0137231667890876,0.1874049522093893,0.26503062507040004,0.5300612501408001,6.4090517354159315,5.812732735478484,2.990033222591362
36,2022-10-07 03:49:08.749820,3.118945899884027,0.17831092622029784,0.2521697301800535,0.504339460360107,6.461135400711699,5.893905531147493,2.9605263157894735
37,2022-10-07 04:04:10.249828,3.233156076592573,0.18646621575550595,0.2637030512458242,0.5274061024916484,6.11222660672385,5.422387114505568,2.9702970297029703
38,2022-10-07 04:19:13.499836,3.3507415800331364,0.18420308890764897,0.2605025065642142,0.5210050131284284,6.22661797575371,5.700595750974555,2.9605263157894735
39,2022-10-07 04:34:20.124845,3.4695809386906076,0.23232284140525553,0.328554113164366,0.657108226328732,6.646983032827901,6.219814337499801,2.8846153846153846
40,2022-10-07 04:49:22.999852,3.594467423714652,0.21182706916043212,0.2995687140844267,0.5991374281688534,6.2740996848305866,5.758066360036192,2.9508196721311473
41,2022-10-07 05:04:29.749861,3.703578328271397,0.23579977474425368,0.33347123944784435,0.6669424788956887,6.60023653234894,6.171386527332805,2.7777777777777777
42,2022-10-07 05:19:37.749868,3.817624029616782,0.23024472406899843,0.3256152114432286,0.6512304228864572,6.433784102844388,5.874286374543345,3.0303030303030303
43,2022-10-07 05:34:48.249876,3.924443703571242,0.20743863440267338,0.2933625301324148,0.5867250602648296,6.462201118535275,5.962060129824154,3.0100334448160537
44,2022-10-07 05:49:54.624885,4.019392409350933,0.19358802294501512,0.2737748075618343,0.5475496151236686,6.446334949687983,5.973326474733712,3.0303030303030303
45,2022-10-07 06:04:59.749892,4.104755036844194,0.20713809469993177,0.292937502808766,0.585875005617532,6.349117810321236,5.931098367495824,2.803738317757009
46,2022-10-07 06:20:04.374901,4.179137505478835,0.19548187049211924,0.27645311244801596,0.5529062248960319,6.367479228509166,5.678540737894175,2.912621359223301
47,2022-10-07 06:35:12.874908,4.238055357761514,0.18415820062838253,0.260439024950884,0.520878049901768,6.67834570308128,6.160417287958522,2.857142857142857
