dates,Unnamed: 0,time,Hs,Hz,Tz,Ts,water_level,depth
2022-10-07 06:19:14.942456,44,2022-10-07 06:19:14.942456,0.2644908014078674,0.1667236963554496,5.531801567448944,6.344594340239474,4.122199397034799,4.122199397034799
2022-10-07 06:34:30.961045,45,2022-10-07 06:34:30.961045,0.2563592910042217,0.1519689936645061,5.598348719410698,6.964145339664906,4.191240702891826,4.191240702891826
2022-10-07 06:49:46.979634,46,2022-10-07 06:49:46.979634,0.2415074083003492,0.1505346023622052,5.833545598474295,7.235341345635221,4.249883796828519,4.249883796828519
2022-10-07 07:05:02.998223,47,2022-10-07 07:05:02.998223,0.2614473417146707,0.1568249977165621,5.675294142939497,7.676759310723617,4.28564292514303,4.28564292514303
2022-10-07 07:20:19.016812,48,2022-10-07 07:20:19.016812,0.2437795347406351,0.1502032745662247,5.756178406226602,7.129793799670593,4.309713817913438,4.309713817913438
2022-10-07 07:35:35.035401,49,2022-10-07 07:35:35.035401,0.2247676116083178,0.1446763697890865,5.753996311493983,7.283086974363948,4.317707441487799,4.317707441487799
2022-10-07 07:50:51.053990,50,2022-10-07 07:50:51.053990,0.2563782927006718,0.1632004305934067,6.118158302726418,7.3920892820852915,4.310945876042429,4.310945876042429
2022-10-07 08:06:07.072579,51,2022-10-07 08:06:07.072579,0.2654398348292632,0.1652168327663802,5.862739679932654,7.170100404668252,4.287312713927874,4.287312713927874
2022-10-07 08:21:23.091168,52,2022-10-07 08:21:23.091168,0.2722854504473012,0.1615537790095048,5.729826963505622,7.008825001670372,4.2451438073038,4.2451438073038
2022-10-07 08:36:39.109757,53,2022-10-07 08:36:39.109757,0.283257547661128,0.1760691421492278,5.932658649385771,6.912255033616714,4.173926548802021,4.173926548802021
2022-10-07 08:51:55.128346,54,2022-10-07 08:51:55.128346,0.269002881154263,0.1661217146287573,5.847091511422598,6.958881312244252,4.100941319503313,4.100941319503313
2022-10-07 09:07:11.146935,55,2022-10-07 09:07:11.146935,0.2896945153108123,0.1707597552870688,5.887870029398075,7.580654911557037,4.018815404410839,4.018815404410839
2022-10-07 09:22:27.165524,56,2022-10-07 09:22:27.165524,0.2402601202545073,0.1450261862970143,5.685070142306182,7.236645360640512,3.929816221348904,3.929816221348904
2022-10-07 09:37:43.184113,57,2022-10-07 09:37:43.184113,0.2780657425339539,0.1840704693174663,6.638129263958864,7.42443997842708,3.8287199610588414,3.8287199610588414
2022-10-07 09:52:59.202702,58,2022-10-07 09:52:59.202702,0.2925559568212231,0.1889936210037417,6.1836320124375606,6.932097841783706,3.717821055949348,3.717821055949348
2022-10-07 10:08:15.221291,59,2022-10-07 10:08:15.221291,0.2528740139064035,0.1512805728034049,5.7168038487444965,7.179185925445486,3.604351418707519,3.604351418707519
2022-10-07 10:23:31.239880,60,2022-10-07 10:23:31.239880,0.2842331107125979,0.1745438673388991,6.213155638941746,7.367102059829684,3.4846078200407744,3.4846078200407744
2022-10-07 10:38:47.258469,61,2022-10-07 10:38:47.258469,0.2793100583597666,0.1731936936097504,6.106494141865914,7.172112282176469,3.3659792705234506,3.3659792705234506
