,time,Hs,Hz,Tz,Ts,water_level
45,2022-10-07 06:25:21.262485,0.26506920591423705,0.17914450457354827,5.274149143105184,6.354991006563741,2.9188226243220643
46,2022-10-07 06:40:25.068318,0.2531922869906103,0.16450795291890066,5.031674748814697,6.239024281087231,2.981870686785929
47,2022-10-07 06:55:28.874151,0.2585763282164231,0.17046552908785095,5.024139625746205,6.442720339134256,3.0340018621195113
48,2022-10-07 07:10:32.679984,0.26623889959373953,0.16935009210011967,5.112810500178015,6.4363947807708985,3.0638275248288553
49,2022-10-07 07:25:36.485817,0.2373967966116748,0.16058000904573047,4.994458187714909,6.103650877174482,3.085888100406656
50,2022-10-07 07:40:40.291650,0.24860574485239692,0.16021552185971003,5.335977401520065,7.023344093900311,3.087662776277399
51,2022-10-07 07:55:44.097483,0.2650578415572568,0.1753142291187044,5.394202097199617,6.61158052277034,3.073774620528685
52,2022-10-07 08:10:47.903316,0.2692619941107432,0.1774075505372044,5.496060296644058,6.495438931166613,3.0413289574799496
53,2022-10-07 08:25:51.709149,0.26916716561498516,0.17007676174718495,5.197600679769066,6.461566848660004,2.9905742432768188
54,2022-10-07 08:40:55.514982,0.26439471495415245,0.17586232766328572,5.445355114346445,6.436056863165238,2.9183471098434843
55,2022-10-07 08:55:59.320815,0.26513469980193066,0.1724099064481836,5.5481002446879515,6.621245974961069,2.8438651466740823
56,2022-10-07 09:11:03.126648,0.24948973439579797,0.15983155490824688,5.367173083932913,6.982384765201759,2.7639962122416435
57,2022-10-07 09:26:06.932481,0.250851938557351,0.15829591741218366,5.3052538039957335,6.556823021999863,2.668334231445372
58,2022-10-07 09:41:10.738314,0.279717058791048,0.18734414279212494,5.783841062275972,7.091391406574188,2.5656699740653868
59,2022-10-07 09:56:14.544147,0.26557054135243463,0.17979291791896224,5.765135310709983,6.433580559454911,2.4518814167627383
60,2022-10-07 10:11:18.349980,0.26232034862487863,0.17162570811210603,5.7314145371932135,7.077272555520825,2.3387358414985506
61,2022-10-07 10:26:22.155813,0.2518678418675231,0.16106346214616268,5.27361259602354,6.736045533137748,2.215217027520557
62,2022-10-07 10:41:25.961646,0.2283310951130158,0.15764927964813202,5.868869508243181,6.982609536505605,2.10122213658374
